SummonerName,WinLoss,Lane,Champion,Q casts,W casts,E casts,R casts,ChampLevel,CS,Kills,Deaths,Assists,Exp,Damage,Shielding,Healing,Total Damage Taken,Wards Placed,Wards Killed,Vision Score,Penta Kills,Game Time seconds,Crowd Control,Time spent dead,Kill participation,Team damage percentage,Skillshots hit,Skillshots dodged,Solo kills,Turret plates taken
SKT Jankos,False,JUNGLE,Diana,107,49,88,9,15,43,2,8,8,14223,15419,0,8433,31484,5,6,27,0,1704,117,288,0.30303030303030304,0.20183530133091293,10,28,0,3
ssr89mid,False,MIDDLE,Akali,120,23,57,18,15,170,8,4,6,13474,21938,0,517,20316,7,1,23,0,1704,63,123,0.42424242424242425,0.28716597937154015,31,18,3,5
scritchy scratch,False,BOTTOM,Kaisa,54,26,32,4,14,188,5,8,5,11982,14334,0,1227,17741,9,3,17,0,1704,27,266,0.30303030303030304,0.18762424195268268,11,20,1,0
GaeaFoundationTV,False,UTILITY,Renata,43,16,68,5,11,11,2,6,10,7984,7235,3400,216,11997,36,5,69,0,1704,218,121,0.36363636363636365,0.09471398072365227,30,20,1,0
Alkaza,True,TOP,Camille,213,47,102,8,17,205,7,5,9,18114,19261,0,4442,30193,12,4,36,0,1901,168,240,0.5517241379310345,0.222377758952166,1,83,3,0
FBI BURWOOD,True,JUNGLE,Diana,113,72,78,11,17,29,12,10,15,16893,26021,0,12649,37292,7,5,23,0,1901,246,332,0.9310344827586207,0.3004228118354121,28,65,2,0
120538,True,MIDDLE,Ahri,91,90,34,40,16,193,8,5,10,16371,19852,0,8028,25414,15,5,54,0,1901,89,210,0.6206896551724138,0.22920686569111853,88,46,2,0
Impel,True,BOTTOM,Xayah,72,27,57,4,16,217,10,4,5,15915,16456,0,4024,17538,12,8,34,0,1901,60,94,0.5172413793103449,0.19000105655886682,44,25,0,0
thislifeislost,True,UTILITY,Alistar,23,17,41,6,13,28,3,5,15,10742,5022,857,11459,21449,38,7,68,0,1901,43,132,0.6206896551724138,0.05799150696243655,0,48,0,0
Terthick,False,TOP,Graves,84,26,52,12,18,237,9,8,6,19126,31919,0,2596,24845,10,3,20,0,1901,249,241,0.375,0.3074743315636852,56,17,2,0
Carry Me Daddyy,False,JUNGLE,Khazix,171,86,27,18,15,19,5,11,10,13181,15939,0,9854,30012,5,8,38,0,1901,210,367,0.375,0.15353746456135856,39,22,1,0
Incursio,False,MIDDLE,Zoe,241,24,42,42,16,182,5,8,10,14983,28009,478,1291,20324,8,2,11,0,1901,114,265,0.375,0.26981233136833943,45,32,0,2
OppaYoon,False,BOTTOM,Jhin,88,41,57,36,15,215,9,5,7,13885,19151,0,869,13589,15,7,49,0,1901,152,201,0.4,0.184484060857764,12,25,0,2
destructopus3,False,UTILITY,Nautilus,32,36,33,11,13,38,1,8,14,10250,8792,1508,518,19115,42,8,86,0,1901,232,268,0.375,0.0846918116488528,21,28,0,0
Jet Lee,True,TOP,Sett,47,13,17,5,13,108,2,8,5,11136,7860,0,820,19941,7,1,16,0,1512,68,193,0.21875,0.08402922050173652,0,62,1,0
Makoko,True,JUNGLE,Kindred,145,44,51,5,14,38,14,7,7,12711,19423,0,10596,24039,6,1,24,0,1512,165,202,0.65625,0.20762988258056578,24,133,1,4
Incursio,True,MIDDLE,Katarina,83,67,0,13,15,142,22,2,12,14458,41138,0,3885,18989,1,1,7,0,1512,20,59,1.0625,0.4397594001935018,3,188,8,5
Twisted and Gay,True,BOTTOM,Seraphine,120,42,95,8,15,169,4,7,24,13477,11094,2358,4521,15130,11,3,18,0,1512,184,154,0.875,0.11859929596213319,86,99,0,3
VENGÉANCE,True,UTILITY,Rumble,69,150,123,9,12,8,3,8,19,8816,14030,0,833,18622,34,3,59,0,1512,125,132,0.6875,0.14998220076206273,57,131,0,1
slogdogs fart,False,TOP,Darius,64,80,14,7,14,160,9,8,1,12783,14811,0,2853,21667,8,1,16,0,1512,82,229,0.2222222222222222,0.22378347919351146,0,13,8,5
FIoppy,False,JUNGLE,Xerath,97,58,33,25,12,30,2,11,8,9033,8272,0,6053,23595,2,2,11,0,1512,218,257,0.2222222222222222,0.12498466590560572,20,22,1,0
OTTOOTTO,False,MIDDLE,Akali,107,28,72,18,14,129,12,6,3,11504,18273,0,1169,24578,3,0,6,0,1512,68,167,0.3333333333333333,0.27609157578716614,39,23,4,0
Victorlance,False,UTILITY,Shyvana,43,55,40,16,11,36,3,10,9,7567,7552,0,0,23227,22,5,46,0,1512,131,221,0.26666666666666666,0.11411024406035311,19,41,0,0
YehudiHopki,False,BOTTOM,Ezreal,199,40,24,10,12,155,6,10,7,8955,17276,0,1371,21223,8,5,18,0,1512,2,252,0.28888888888888886,0.26103003505336353,78,34,2,1
Mogur1,False,TOP,Jax,60,127,83,11,17,246,2,10,3,17090,15452,0,3548,32555,16,2,31,0,2229,112,330,0.1388888888888889,0.17989042304567754,0,27,2,0
Rayzyy,False,JUNGLE,LeeSin,226,211,160,8,16,16,5,6,5,14828,11085,860,10347,34608,23,4,45,0,2229,576,251,0.2777777777777778,0.1290477130328924,23,25,0,2
Omnî,False,MIDDLE,Gangplank,197,36,154,10,18,316,9,5,6,24498,26791,0,9642,32741,11,1,34,0,2229,392,196,0.4166666666666667,0.31188822450812315,0,24,6,5
Ming142,False,UTILITY,Xerath,102,42,16,49,14,55,4,4,4,11992,22007,0,2006,15631,38,11,87,0,2229,104,99,0.2222222222222222,0.2562027020066106,45,14,0,2
Gumayusi1,False,BOTTOM,Jhin,97,32,58,25,15,235,3,11,5,14146,10563,0,2286,24750,9,5,18,0,2229,98,342,0.2222222222222222,0.12297093740669633,9,27,1,2
Lily,True,TOP,Singed,202,24,36,12,18,272,11,2,5,22936,26822,0,5400,29835,6,7,26,0,2229,662,51,0.6956521739130435,0.23750843405674926,0,10,6,2
Incursio,True,JUNGLE,Kayn,249,109,104,26,18,66,10,7,6,22016,27723,0,18204,37049,0,3,15,0,2229,377,300,0.6956521739130435,0.24548939130431174,27,11,2,2
OTTOOTTO,True,MIDDLE,Tristana,64,38,40,9,18,242,5,7,9,18701,15541,0,1123,21228,13,10,45,0,2229,96,241,0.6086956521739131,0.13761765631310194,0,8,2,2
Łest,True,BOTTOM,Ezreal,375,17,48,23,18,259,3,2,7,19855,21401,0,3305,16610,12,2,32,0,2229,334,57,0.43478260869565216,0.18951143270949664,85,15,0,2
Annie Princess,True,UTILITY,Zoe,207,20,43,56,15,35,7,5,9,14110,21442,0,3691,20200,44,7,99,0,2229,162,160,0.6956521739130435,0.18987308561634045,50,12,3,2
po1y,False,TOP,Aatrox,182,24,114,10,16,191,7,11,0,15681,20698,0,10960,37487,10,1,31,0,1829,287,341,0.1794871794871795,0.313925713024806,10,16,4,5
Dior Homme,False,JUNGLE,Kindred,164,49,34,5,14,17,3,11,5,12674,7406,0,12832,26113,6,2,21,0,1829,101,265,0.20512820512820512,0.11232868012203456,16,31,0,0
Omnî,False,MIDDLE,Taliyah,170,42,91,26,16,230,2,5,6,15392,15531,0,855,16050,8,0,12,0,1829,563,150,0.20512820512820512,0.23556238278140898,73,17,1,1
YehudiHopki,False,BOTTOM,Xayah,60,35,58,6,15,218,7,7,5,13589,17753,0,2538,23618,8,1,14,0,1829,33,243,0.3076923076923077,0.2692704897571321,25,24,1,6
Lily,False,UTILITY,Zilean,118,73,69,9,13,21,1,5,6,10005,4543,1640,5278,16682,37,6,74,0,1829,118,132,0.1794871794871795,0.06891273431461843,35,22,0,3
slogdogs fart,True,TOP,Darius,80,109,18,11,17,223,4,6,8,16532,19273,0,6171,24477,9,4,18,0,1829,108,158,0.6,0.18991744527645055,0,14,0,4
CindereIla,True,JUNGLE,Rengar,218,89,115,15,18,73,13,3,11,18762,23842,0,14508,27779,4,6,30,0,1829,217,60,1.2,0.2349424479773945,25,14,2,3
Incursio,True,MIDDLE,Katarina,94,66,0,14,16,191,17,5,9,16250,40803,0,5125,34915,1,3,9,0,1829,95,141,1.3,0.40207567602772254,5,42,2,3
eiciin,True,BOTTOM,Jinx,102,45,7,9,16,209,2,3,9,14728,8695,0,2535,14475,12,5,30,0,1829,36,49,0.55,0.08568337269264881,16,17,0,0
95440174del,True,UTILITY,Yuumi,55,127,64,7,15,3,3,3,22,14299,8867,2794,14673,5071,13,0,29,0,1829,40,32,1.25,0.08738105802578362,95,66,0,0
95440174del,False,TOP,Gwen,91,16,125,32,15,191,4,7,2,13215,15278,0,3117,26169,8,0,12,0,1608,82,225,0.17647058823529413,0.2561217720726267,67,42,3,2
sanspareil,False,JUNGLE,Graves,94,22,42,7,14,87,8,6,5,12547,14900,0,4150,22301,1,1,17,0,1608,363,122,0.38235294117647056,0.24978134284692657,33,73,1,0
Łest,False,MIDDLE,Syndra,124,74,38,5,13,154,6,6,2,11122,13981,0,1160,17082,9,5,23,0,1608,188,193,0.23529411764705882,0.23438350837842317,49,54,2,0
YehudiHopki,False,BOTTOM,Vayne,93,0,10,4,13,151,2,9,6,11291,9318,0,1485,19784,3,10,25,0,1608,6,227,0.23529411764705882,0.15620730322871826,21,57,1,0
1 222 1,False,UTILITY,Yuumi,41,131,54,4,11,3,2,6,13,8153,6174,1906,6812,8387,24,3,52,0,1608,34,144,0.4411764705882353,0.10350607347330529,78,122,1,0
LovCece,True,TOP,Ornn,65,47,32,14,14,146,2,7,7,12329,10535,0,1482,26246,6,3,11,0,1608,672,158,0.4090909090909091,0.1391029468159073,19,64,0,0
High Noon Talon,True,JUNGLE,Talon,104,247,248,13,16,51,14,2,14,16422,25204,0,10788,24583,1,2,14,0,1608,253,51,1.2727272727272727,0.3327899311356307,63,166,3,4
Incursio,True,MIDDLE,Zoe,244,19,35,37,16,177,6,3,9,15093,18928,0,2020,11495,9,1,22,0,1608,115,81,0.6818181818181818,0.24991703651183883,37,42,1,6
eiciin,True,BOTTOM,Xayah,60,26,54,4,15,196,12,4,9,13986,18058,0,1729,15372,8,2,15,0,1608,63,59,0.9545454545454546,0.2384295026196889,35,59,2,1
Hayden Tieng Sii,True,UTILITY,Rell,30,30,29,6,11,31,0,6,13,7664,3011,0,1330,12067,15,7,41,0,1608,87,137,0.5909090909090909,0.039760582916934226,2,94,0,0
top gap,False,TOP,Yone,208,51,37,7,13,177,3,11,3,10758,10209,0,431,20997,10,1,21,0,1496,100,276,0.15,0.1877549997871915,6,17,1,4
Crazypenguin,False,JUNGLE,Khazix,133,73,27,16,12,17,5,7,4,8738,9522,0,8010,27674,3,6,20,0,1496,164,212,0.225,0.17511000941565305,21,10,1,3
Omnî,False,MIDDLE,Taliyah,125,31,79,7,13,173,2,6,2,10755,11821,0,811,15381,10,1,13,0,1496,712,120,0.1,0.21740031718341415,69,12,0,1
Ayaka3,False,BOTTOM,Xayah,58,25,49,6,13,169,5,9,2,10562,16629,0,234,17407,8,0,10,0,1496,61,226,0.175,0.305801626215994,41,17,2,5
fuogaev,False,UTILITY,Blitzcrank,30,28,20,11,11,29,1,7,5,7412,6195,499,0,18205,17,5,42,0,1496,169,129,0.15,0.11393304739774732,17,20,1,4
CindereIla,True,TOP,Rengar,154,59,82,6,15,134,6,4,8,13181,16162,0,5188,20260,7,5,25,0,1496,96,96,0.8235294117647058,0.1974940117251642,28,26,4,4
SKT Jankos,True,JUNGLE,Lillia,205,63,82,8,16,96,12,1,8,15791,19137,0,13867,28405,6,3,23,0,1496,443,12,1.1764705882352942,0.23384908046213207,11,27,1,1
Incursio,True,MIDDLE,Zed,82,80,75,14,14,131,11,6,8,12322,18577,0,858,16268,1,2,8,0,1496,102,186,1.1176470588235294,0.2270084506614674,43,36,1,3
Gumayusi1,True,BOTTOM,Ezreal,243,43,38,9,14,166,8,3,6,12955,18641,0,1398,16204,8,2,19,0,1496,0,68,0.8235294117647058,0.2277899341612562,69,28,1,2
scritchy scratch,True,UTILITY,Sona,81,95,103,7,13,17,3,3,26,11232,9317,6237,21530,13895,36,5,70,0,1496,50,74,1.7058823529411764,0.11385852298998012,32,29,0,2
Omnî,True,TOP,Gangplank,157,21,101,9,15,198,4,6,5,14267,20108,0,4571,21694,11,3,25,0,1618,300,191,0.42857142857142855,0.20338819650336418,0,4,0,4
NÖX,True,JUNGLE,Lillia,166,89,76,7,15,29,2,6,7,13827,16369,0,16965,37760,5,2,18,0,1618,354,149,0.42857142857142855,0.1655765486258593,9,7,1,0
Incursio,True,MIDDLE,Katarina,72,61,0,11,15,139,15,5,6,13768,31823,0,7171,25750,2,0,7,0,1618,84,135,1,0.32188608102956556,3,25,4,2
cxvhzio,True,BOTTOM,Kaisa,69,28,64,7,14,205,11,3,7,12096,23612,0,1255,14698,11,5,31,0,1618,68,110,0.8571428571428571,0.2388326449378486,15,19,1,3
7 Hour Nap,True,UTILITY,Renata,44,19,56,8,13,9,3,2,20,10869,6951,4246,2093,9364,27,1,54,0,1618,142,71,1.0952380952380953,0.07031652890336237,37,21,0,3
nice mia,False,TOP,Nasus,183,26,55,8,15,150,7,6,7,13595,21655,0,3284,30319,6,4,13,0,1618,93,134,0.4,0.30756759745011303,0,21,1,2
originalpainting,False,BOTTOM,Jhin,65,30,36,31,14,200,3,8,7,11874,11775,0,1868,14806,8,2,17,0,1618,85,167,0.2857142857142857,0.1672473836182724,15,9,0,0
Kišee,False,MIDDLE,Leblanc,68,113,29,23,13,172,3,5,7,11299,13572,0,2169,21056,5,3,18,0,1618,86,108,0.2857142857142857,0.19276389595459179,9,19,1,1
12inch,False,JUNGLE,MonkeyKing,86,23,64,23,13,16,9,8,4,10160,19790,0,8228,28821,5,5,30,0,1618,172,255,0.37142857142857144,0.28108482533047835,0,20,2,0
rocco521,False,UTILITY,Zilean,101,93,123,10,12,28,0,8,8,8683,3614,1434,6867,18121,26,2,53,0,1618,74,150,0.22857142857142856,0.05133629764654437,67,15,0,0
scritchy scratch,True,TOP,Karma,204,43,230,65,18,171,2,5,24,19527,14227,12825,11712,25114,19,5,50,0,2453,447,186,1.1818181818181819,0.11110423401907032,95,19,1,1
1942 M4 Sherman,True,JUNGLE,Volibear,89,142,97,9,18,43,4,5,19,18484,16547,0,13759,43682,10,11,58,0,2453,986,189,1.0454545454545454,0.12921871052871903,0,60,0,1
Incursio,True,MIDDLE,Katarina,129,102,0,24,18,299,25,3,10,23701,60139,0,5508,39606,5,3,29,0,2453,28,145,1.5909090909090908,0.46964100473755466,2,50,2,3
originalpainting,True,BOTTOM,Jinx,203,87,18,14,18,357,8,3,17,21948,27895,0,5180,24857,18,6,51,0,2453,177,70,1.1363636363636365,0.21784406850493726,30,25,0,3
LeanBeefPatty,True,UTILITY,Nami,40,125,129,13,16,21,2,6,23,16164,9244,0,24097,23422,38,13,101,0,2453,166,182,1.1363636363636365,0.07219198220971873,9,30,0,4
Thiensf,False,TOP,Viktor,131,24,115,69,18,276,8,11,5,20828,43379,0,1189,31901,12,10,44,0,2453,460,428,0.325,0.3403704571353965,79,32,1,2
Aladoric,False,JUNGLE,LeeSin,254,223,165,9,16,22,2,7,6,16228,10013,956,8277,34741,25,11,59,0,2453,448,233,0.2,0.07856726110262145,26,20,0,0
Kišee,False,MIDDLE,Yone,339,79,73,10,18,342,5,9,2,21391,22055,0,1770,38220,16,5,38,0,2453,201,375,0.175,0.1730555852285815,7,34,1,3
AD MENACE,False,BOTTOM,Ezreal,429,57,53,24,16,261,6,8,6,15081,38944,0,2965,32406,16,8,36,0,2453,117,242,0.3,0.30557146481833103,137,23,0,1
zSpectrum,False,UTILITY,Yuumi,63,202,93,13,15,4,1,6,12,13502,13055,3499,15658,14574,42,3,78,0,2453,69,191,0.325,0.10243523171506956,168,61,0,1
Thiensf,False,TOP,LeeSin,96,122,58,6,13,176,4,6,1,11375,9238,115,860,19929,7,2,17,0,1338,160,206,0.12195121951219512,0.20690760393822594,17,45,2,1
JuJo,False,JUNGLE,Zac,37,127,36,6,11,30,2,9,5,8144,8825,0,17135,26700,6,2,17,0,1338,295,195,0.17073170731707318,0.1976656224473856,12,52,0,0
1942 M4 Sherman,False,MIDDLE,Orianna,100,63,29,7,12,142,1,10,3,9090,9610,21,1006,18575,6,0,9,0,1338,189,317,0.0975609756097561,0.21524394797039967,67,41,0,1
Hoopa1,False,BOTTOM,Jinx,353,31,12,6,11,175,4,7,3,8419,13890,0,1609,16407,11,5,22,0,1338,38,136,0.17073170731707318,0.31111140128138315,18,26,0,0
AuS jenats,False,UTILITY,Lulu,39,45,40,4,11,24,0,9,6,7719,3083,2159,203,15478,13,3,30,0,1338,146,175,0.14634146341463414,0.06907142436260563,22,23,0,0
jùnyi,True,TOP,Graves,70,15,24,9,15,173,4,3,6,13466,14600,0,1849,12356,7,1,20,0,1338,191,85,0.9090909090909091,0.16982670965526445,27,13,2,1
Incursio,True,JUNGLE,Kayn,173,70,62,16,16,45,18,2,9,15075,24752,0,10183,23797,0,2,10,0,1338,298,35,2.4545454545454546,0.28791334842123406,18,11,4,2
YA Ll XIAO ZI,True,MIDDLE,Leblanc,55,99,28,19,14,141,9,1,5,11558,13261,0,2558,11852,3,3,17,0,1338,40,32,1.2727272727272727,0.1542562769185152,14,6,3,2
originalpainting,True,BOTTOM,Ezreal,205,43,37,10,14,213,8,1,16,12845,25060,0,1131,12200,8,6,23,0,1338,88,10,2.1818181818181817,0.2914850062794061,78,16,1,5
Aladoric,True,UTILITY,Renata,24,11,41,6,11,40,2,4,17,8002,8298,1586,21,14588,21,8,47,0,1338,205,116,1.7272727272727273,0.09651865872558021,27,30,0,3
jùnyi,True,TOP,Lucian,88,52,54,10,16,211,1,10,7,15878,13730,0,1235,20705,11,2,32,0,1853,49,298,0.25806451612903225,0.11077950651893555,17,38,0,0
Crazypenguin,True,JUNGLE,Khazix,201,111,49,25,16,28,13,5,14,16010,25152,0,9313,35836,4,10,39,0,1853,264,173,0.8709677419354839,0.20293491915646275,35,39,2,0
Incursio,True,MIDDLE,Katarina,89,76,0,17,16,172,32,6,10,16106,53402,0,8870,42949,2,5,19,0,1853,118,242,1.3548387096774193,0.43086285618447967,6,82,5,1
Styx Eterna,True,BOTTOM,Ezreal,312,50,52,15,15,193,5,7,14,14292,21655,0,296,26149,7,4,23,0,1853,97,278,0.6129032258064516,0.1747209272058566,97,55,1,3
Łest,True,UTILITY,Yuumi,57,87,86,9,16,3,3,3,32,14834,10002,3892,20233,8379,21,1,35,0,1853,38,127,1.1290322580645162,0.08070179093426544,103,138,0,1
courante76,False,TOP,Yone,291,92,72,13,17,222,20,7,3,17389,51559,0,6238,36648,10,5,30,0,1853,305,248,0.41818181818181815,0.49612094359033687,16,51,6,7
Norbit,False,JUNGLE,Lillia,173,66,70,10,15,49,5,11,6,14668,17243,0,15676,40066,10,2,33,0,1853,367,321,0.2,0.1659259080509951,18,27,2,0
nathan19,False,MIDDLE,Irelia,217,37,59,9,15,196,6,14,3,14047,20959,0,3141,36005,11,1,23,0,1853,54,395,0.16363636363636364,0.20167708108608706,12,55,4,0
Boooosted Acc,False,BOTTOM,MissFortune,61,52,43,11,12,151,0,15,3,9851,10246,0,0,23133,9,2,13,0,1853,216,416,0.05454545454545454,0.09859819569378053,51,25,0,0
Alabatrap,False,UTILITY,Renata,33,20,37,8,14,8,0,8,15,12388,3915,3176,1315,17125,33,5,62,0,1853,96,191,0.2727272727272727,0.0376778715788004,19,30,0,1
antzo,False,TOP,Nasus,123,16,44,9,13,148,1,6,0,10194,5889,0,584,21015,6,1,11,0,1552,72,149,0.02631578947368421,0.111129768460553,0,7,1,0
honeythief,False,JUNGLE,MonkeyKing,131,46,77,13,13,36,3,6,3,10451,10067,0,7751,26151,7,5,27,0,1552,141,158,0.15789473684210525,0.18997216649844031,0,17,1,0
Incursio,False,MIDDLE,Katarina,70,47,0,9,14,195,5,7,2,11717,16422,0,389,19166,3,2,10,0,1552,0,206,0.18421052631578946,0.3098957690752013,0,34,2,4
DW Danteh,False,BOTTOM,Tristana,36,36,35,6,13,179,5,9,3,10251,11365,0,1106,21339,8,8,21,0,1552,61,255,0.21052631578947367,0.21446413308747647,0,36,0,3
GaeaFoundationTV,False,UTILITY,Renata,46,20,52,5,11,12,1,10,9,7542,9249,2398,53,19580,26,7,55,0,1552,176,267,0.2631578947368421,0.17453816287832893,31,23,1,1
VX dingazx278,True,TOP,Jax,47,97,59,5,16,188,9,1,3,15240,17420,0,3101,15996,11,1,21,0,1552,108,30,0.8,0.20586735108257223,0,4,5,1
UsydLaw2022,True,JUNGLE,LeeSin,186,167,98,9,14,47,9,3,15,13019,21572,1084,4841,21511,8,5,22,0,1552,388,62,1.6,0.2549344919378388,33,8,1,1
Styx Eterna,True,MIDDLE,Ahri,74,86,35,37,15,169,5,5,11,13997,14304,0,4992,16127,7,7,27,0,1552,57,119,1.0666666666666667,0.16904505060022718,61,8,2,2
cxvhzio,True,BOTTOM,Kaisa,74,28,58,5,15,219,13,4,6,13403,25393,0,1316,12557,9,5,28,0,1552,74,109,1.2666666666666666,0.3000920465762658,17,15,0,1
xin xin zi,True,UTILITY,Janna,99,31,65,6,13,10,2,2,23,10918,5928,5782,7568,7955,44,5,71,0,1552,308,24,1.6666666666666667,0.07006105980309597,30,7,0,2
cxvhzio,True,TOP,Jayce,146,105,102,166,16,175,3,10,8,15887,26679,0,1142,30837,12,7,22,0,2190,276,309,0.28205128205128205,0.23429620218216285,54,46,0,1
Pogtoss,True,JUNGLE,Taliyah,315,28,77,38,18,82,2,4,9,19071,11672,0,8503,24222,3,7,28,0,2190,630,112,0.28205128205128205,0.10250955617802346,53,40,0,0
Incursio,True,MIDDLE,Katarina,88,73,0,12,18,260,13,5,6,19999,29638,0,2289,28140,3,4,15,0,2190,3,188,0.48717948717948717,0.2602799551583319,1,68,6,0
DW Danteh,True,BOTTOM,Kaisa,102,50,137,10,18,268,23,10,4,21776,38252,0,5712,33200,12,11,31,0,2190,156,328,0.6923076923076923,0.3359275969483368,24,85,5,5
GaeaFoundationTV,True,UTILITY,Renata,29,22,94,9,15,22,0,10,24,13748,7627,8241,2036,27835,58,15,102,0,2190,141,225,0.6153846153846154,0.06698668953314503,20,52,0,3
slogdogs fart,False,TOP,Gangplank,237,34,155,12,18,241,10,6,10,18512,35149,0,11100,32179,10,2,15,0,2190,262,217,0.4878048780487805,0.3202236632848634,39,30,2,4
Śpace Invader ,False,JUNGLE,Graves,90,29,55,14,17,65,9,9,11,16496,18238,0,6486,27714,24,18,65,0,2190,361,289,0.4878048780487805,0.16615738016847414,30,27,1,1
Minju,False,MIDDLE,Lux,62,38,200,21,18,228,12,7,11,18661,35344,2829,1167,18809,9,10,36,0,2190,541,198,0.5609756097560976,0.3219975361650887,69,27,4,2
Kyoshi,False,BOTTOM,Ezreal,273,33,34,23,16,177,6,7,10,15891,13715,0,2557,22754,17,4,28,0,2190,91,162,0.3902439024390244,0.12495497791342144,47,13,1,0
McSpicy Lover,False,UTILITY,Senna,79,31,31,7,14,33,2,12,17,11527,7317,709,9436,21166,40,18,89,0,2190,207,306,0.4634146341463415,0.06666644246815233,14,22,0,1
Rival,True,TOP,Riven,200,33,62,3,11,122,2,0,0,8131,3054,0,437,5027,5,0,5,0,925,64,0,0.3333333333333333,0.11182677042391828,1,0,2,7
CARB0N,True,JUNGLE,LeeSin,95,79,59,4,9,11,5,1,5,5288,5362,220,4144,10030,6,2,19,0,925,181,16,1.6666666666666667,0.19635703653864436,12,1,0,3
Calcasey,True,MIDDLE,Diana,46,26,18,3,10,98,6,1,4,7187,6792,0,0,4816,6,0,13,0,925,24,14,1.6666666666666667,0.2487119263138836,16,5,2,3
DW Danteh,True,BOTTOM,Lucian,41,23,24,4,10,111,4,2,6,6334,6578,0,229,7197,4,0,4,0,925,15,35,1.6666666666666667,0.24086449418608002,11,13,2,4
LeanBeefPatty,True,UTILITY,Maokai,21,13,36,3,8,33,2,2,9,4809,5523,0,1788,6565,11,4,26,0,925,150,35,1.8333333333333333,0.20223977253747372,8,11,1,0
BioPanther,False,TOP,Jayce,32,23,25,60,9,103,0,3,0,5818,3782,0,7,5263,5,1,9,0,925,58,53,0,0.19939640424402583,5,4,0,0
Nathan Mott,False,JUNGLE,RekSai,79,72,37,3,8,8,2,3,1,4076,4056,0,4283,10917,5,0,11,0,925,171,58,0.15789473684210525,0.21383137416012452,9,11,0,0
Incursio,False,MIDDLE,Katarina,28,18,0,2,8,63,1,5,2,5004,2514,0,155,7663,3,0,4,0,925,0,97,0.15789473684210525,0.1325747618540147,0,12,0,1
Paranoid,False,BOTTOM,Ezreal,91,20,15,4,8,99,2,3,3,4824,6555,0,0,6584,6,4,12,0,925,12,51,0.2631578947368421,0.3455788995166292,40,10,1,1
adgapsorry,False,UTILITY,Rakan,9,14,36,3,7,20,1,5,2,3612,2060,1303,520,7832,16,1,18,0,925,29,73,0.15789473684210525,0.10861856022520582,5,22,0,0
bardmain7,False,TOP,Gwen,78,24,115,31,15,171,1,9,6,13168,17255,0,3031,27708,10,1,20,0,1805,51,222,0.1891891891891892,0.1806207632623281,47,17,1,0
Aladoric,False,JUNGLE,LeeSin,208,160,137,10,14,16,8,6,4,12850,15729,770,8350,30368,19,0,23,0,1805,520,169,0.32432432432432434,0.16463934764019603,28,16,1,0
Ironpup,False,MIDDLE,Akali,141,31,82,19,16,216,7,5,2,15832,23684,0,2582,26510,5,5,27,0,1805,109,163,0.24324324324324326,0.24790843156475578,38,11,4,0
originalpainting,False,BOTTOM,Lucian,74,41,59,8,14,241,7,10,4,12383,28714,0,0,23316,14,9,35,0,1805,80,272,0.2972972972972973,0.3005552894809218,13,8,0,2
Hayden Tieng Sii,False,UTILITY,Nami,49,77,79,9,13,14,2,7,15,11341,10153,0,10696,16577,32,4,54,0,1805,193,125,0.4594594594594595,0.10627616805179826,22,7,0,1
slogdogs fart,True,TOP,Darius,95,126,21,15,18,246,14,3,8,18761,32671,0,11502,29382,9,7,23,1,1805,150,121,0.88,0.31604471897734615,0,96,7,8
Incursio,True,UTILITY,Pyke,54,57,49,4,13,41,4,7,10,10683,10829,0,4406,18261,17,7,53,0,1805,62,215,0.56,0.10476216225239107,27,89,0,3
Kišee,True,MIDDLE,Sylas,83,76,210,38,16,218,3,6,2,15589,21765,0,7255,32741,2,11,29,0,1805,490,227,0.2,0.21054371962343538,22,305,1,0
Gumayusi1,True,BOTTOM,Jhin,81,38,58,38,15,185,10,6,9,14536,18515,0,4725,20525,12,6,41,0,1805,119,117,0.76,0.17910635257356364,20,46,1,6
SKT Jankos,True,JUNGLE,Sejuani,73,140,100,10,17,40,6,3,15,17265,19594,0,10386,35675,11,9,38,0,1805,410,76,0.84,0.18954304657326376,7,93,1,3
bardmain7,True,TOP,Malphite,55,59,66,12,15,127,7,6,15,13263,15102,0,2047,20638,11,6,29,0,1803,1271,165,0.5365853658536586,0.14991007267077006,17,29,0,5
SexyDDY,True,JUNGLE,Diana,115,59,104,11,15,41,10,8,15,14626,28670,0,9387,31845,5,2,22,0,1803,451,282,0.6097560975609756,0.28458839481977133,30,32,2,3
Incursio,True,MIDDLE,Yasuo,251,14,141,11,17,166,19,8,10,16713,28565,0,5928,24615,8,1,20,0,1803,175,281,0.7073170731707317,0.28354536856672785,10,32,4,7
Vizco1,True,UTILITY,Nautilus,44,29,28,9,13,35,0,12,16,10198,5927,1282,355,23802,19,4,55,0,1803,223,331,0.3902439024390244,0.05883902541080949,13,41,0,0
hogor many girls,True,BOTTOM,Kaisa,65,31,45,7,15,183,9,7,10,13205,22477,0,1950,18128,6,4,13,0,1803,30,209,0.4634146341463415,0.22311713853192125,16,16,1,0
gtsmxtpnb,False,TOP,Quinn,40,9,32,19,13,84,8,11,12,10607,13373,0,2710,22126,8,1,16,0,1803,115,301,0.4444444444444444,0.13564630416190543,19,16,0,0
